Date,High,Low,Open,Close,Volume
26/09/2024,8.1,8.1,8.1,8.1,0
25/09/2024,8.1,7.76,7.78,8.1,1100
24/09/2024,7.78,7.76,7.76,7.77,1100
23/09/2024,7.84,7.8,7.84,7.8,2800
20/09/2024,8.0,7.8,7.96,7.83,2300
19/09/2024,7.99,7.96,7.99,7.96,300
18/09/2024,8.0,8.0,8.0,8.0,0
17/09/2024,8.0,8.0,8.0,8.0,0
16/09/2024,8.0,7.51,7.51,8.0,1600
13/09/2024,8.0,7.81,7.81,8.0,1100
12/09/2024,8.0,7.73,7.99,7.73,1700
11/09/2024,8.0,8.0,8.0,8.0,0
10/09/2024,8.0,8.0,8.0,8.0,0
09/09/2024,8.0,7.9,7.9,8.0,400
06/09/2024,8.0,8.0,8.0,8.0,0
05/09/2024,8.0,7.81,7.81,8.0,700
04/09/2024,8.1,7.77,7.78,8.1,700
30/08/2024,8.17,8.17,8.17,8.17,100
29/08/2024,8.2,7.81,7.81,8.2,300
28/08/2024,8.19,7.67,7.67,8.19,2400
27/08/2024,8.5,8.2,8.5,8.2,1500
26/08/2024,8.68,8.68,8.68,8.68,0
23/08/2024,8.68,8.29,8.4,8.68,7500
22/08/2024,8.7,8.31,8.31,8.46,3700
21/08/2024,8.7,8.5,8.5,8.7,9200
20/08/2024,8.29,8.0,8.02,8.29,5100
19/08/2024,7.75,7.75,7.75,7.75,100
16/08/2024,7.85,7.85,7.85,7.85,400
15/08/2024,7.8,7.8,7.8,7.8,700
14/08/2024,7.8,7.8,7.8,7.8,100
13/08/2024,7.97,7.93,7.94,7.95,2100
12/08/2024,7.97,7.96,7.96,7.97,300
09/08/2024,7.96,7.8,7.84,7.96,1200
08/08/2024,7.9,7.84,7.9,7.84,1100
07/08/2024,8.0,7.91,8.0,7.91,1400
06/08/2024,8.1,8.0,8.1,8.0,1600
05/08/2024,8.14,8.1,8.14,8.1,200
02/08/2024,8.14,8.14,8.14,8.14,300
01/08/2024,8.15,8.15,8.15,8.15,200
31/07/2024,8.16,8.16,8.16,8.16,0
30/07/2024,8.16,8.16,8.16,8.16,1500
29/07/2024,8.25,8.16,8.25,8.16,1000
26/07/2024,8.26,8.25,8.25,8.25,1600
25/07/2024,8.29,8.25,8.29,8.25,800
24/07/2024,8.56,8.26,8.56,8.29,1400
23/07/2024,8.48,8.48,8.48,8.48,500
22/07/2024,8.6,8.6,8.6,8.6,100
19/07/2024,8.63,8.6,8.63,8.6,1300
18/07/2024,8.67,8.63,8.67,8.63,500
17/07/2024,8.69,8.69,8.69,8.69,500
16/07/2024,8.69,8.69,8.69,8.69,300
15/07/2024,8.69,8.69,8.69,8.69,100
12/07/2024,8.69,8.69,8.69,8.69,800
11/07/2024,8.8,8.79,8.79,8.79,400
10/07/2024,8.79,8.64,8.64,8.79,5100
09/07/2024,8.8,8.54,8.54,8.7,3800
08/07/2024,8.98,8.95,8.98,8.95,300
05/07/2024,8.7,8.7,8.7,8.7,2200
04/07/2024,8.8,8.6,8.8,8.7,2500
03/07/2024,8.8,8.8,8.8,8.8,1400
02/07/2024,8.99,8.9,8.99,8.9,2000
01/07/2024,9.0,8.75,8.75,9.0,400
28/06/2024,9.7,9.7,9.7,9.7,3100
27/06/2024,9.69,9.69,9.69,9.69,700
26/06/2024,9.69,9.2,9.66,9.69,3100
25/06/2024,9.78,9.65,9.72,9.65,4800
24/06/2024,9.86,9.71,9.85,9.71,3600
21/06/2024,9.87,9.65,9.72,9.85,1400
20/06/2024,10.0,9.7,9.94,9.7,6300
19/06/2024,9.85,9.6,9.63,9.7,11800
18/06/2024,9.25,9.15,9.15,9.25,1200
17/06/2024,9.61,9.61,9.61,9.61,200
14/06/2024,9.69,9.69,9.69,9.69,0
13/06/2024,9.69,9.45,9.45,9.69,2500
12/06/2024,10.1,9.5,10.1,9.74,2400
11/06/2024,9.6,9.4,9.4,9.6,500
10/06/2024,9.73,9.5,9.73,9.51,1200
07/06/2024,9.9,9.5,9.5,9.73,4100
06/06/2024,9.4,9.4,9.4,9.4,300
05/06/2024,9.4,9.2,9.2,9.4,200
04/06/2024,9.4,9.4,9.4,9.4,100
03/06/2024,9.4,9.4,9.4,9.4,200
31/05/2024,9.4,9.4,9.4,9.4,0
30/05/2024,9.4,9.4,9.4,9.4,0
29/05/2024,9.4,9.38,9.38,9.4,1300
28/05/2024,9.3,9.3,9.3,9.3,0
27/05/2024,9.3,9.3,9.3,9.3,100
24/05/2024,9.4,9.4,9.4,9.4,0
23/05/2024,9.4,9.4,9.4,9.4,0
22/05/2024,9.41,9.4,9.41,9.4,2100
21/05/2024,9.45,9.25,9.25,9.42,1700
20/05/2024,9.25,9.25,9.25,9.25,200
17/05/2024,9.13,9.13,9.13,9.13,400
16/05/2024,9.2,9.15,9.2,9.16,2300
15/05/2024,9.25,9.11,9.11,9.25,700
14/05/2024,9.13,9.13,9.13,9.13,300
13/05/2024,9.26,9.13,9.26,9.13,1900
10/05/2024,9.39,9.38,9.38,9.39,400
09/05/2024,9.27,9.25,9.26,9.25,1800
08/05/2024,9.45,9.45,9.45,9.45,800
07/05/2024,9.45,9.45,9.45,9.45,0
06/05/2024,9.45,9.45,9.45,9.45,0
03/05/2024,9.45,9.45,9.45,9.45,0
02/05/2024,9.45,8.9,9.04,9.45,4000
