Date,High,Low,Open,Close,Volume
31/08/2023,34.7,32.75,32.8,34.7,3589500
30/08/2023,32.65,32.0,32.0,32.5,1237800
29/08/2023,32.6,31.75,31.95,31.95,1317900
28/08/2023,31.85,31.3,31.55,31.7,932100
25/08/2023,31.85,31.05,31.65,31.3,737500
24/08/2023,31.5,31.1,31.2,31.5,989700
23/08/2023,31.7,30.9,30.9,31.3,1063000
22/08/2023,30.9,29.2,30.5,30.85,1258800
21/08/2023,31.5,29.9,31.3,30.3,1581700
18/08/2023,33.65,31.5,33.65,31.5,2570300
17/08/2023,34.35,33.45,33.9,33.85,1750600
16/08/2023,34.0,33.5,33.8,33.6,807400
15/08/2023,34.55,33.65,33.9,33.8,1586600
14/08/2023,33.85,32.8,33.25,33.6,1722600
11/08/2023,33.4,32.35,33.1,32.9,1557500
10/08/2023,33.8,33.05,33.6,33.1,1615100
09/08/2023,34.4,33.35,34.35,33.6,2264500
08/08/2023,35.1,34.2,35.1,34.35,1867400
07/08/2023,35.35,34.35,35.35,34.8,3173200
04/08/2023,50.2,49.4,50.1,49.55,2094900
03/08/2023,50.2,48.55,48.65,49.9,2652700
02/08/2023,48.9,48.3,48.65,48.55,1378300
01/08/2023,49.7,48.6,49.7,48.6,2039800
31/07/2023,50.5,49.55,50.0,49.65,1359100
28/07/2023,49.8,48.8,49.2,49.75,1207900
27/07/2023,49.85,48.2,49.85,48.85,2620100
26/07/2023,50.7,49.7,50.3,49.85,1529900
25/07/2023,51.4,49.8,51.0,50.2,1861500
24/07/2023,50.9,49.2,49.5,50.4,2520200
21/07/2023,49.3,47.8,48.0,49.3,1833700
20/07/2023,48.55,47.85,48.4,47.85,1259100
19/07/2023,49.8,48.35,48.75,48.35,1918500
18/07/2023,48.9,47.85,48.45,48.35,1141800
17/07/2023,49.35,48.2,48.75,48.35,1683200
14/07/2023,49.6,48.55,48.95,48.75,1668100
13/07/2023,49.0,47.85,48.25,49.0,1289100
12/07/2023,48.5,47.5,48.5,47.85,1390400
11/07/2023,49.3,48.2,49.0,48.25,1934100
10/07/2023,49.05,47.9,48.4,49.0,2003800
07/07/2023,48.1,46.85,47.3,48.0,2179300
06/07/2023,47.7,46.55,47.15,47.3,2359400
05/07/2023,48.3,46.2,46.6,46.8,2242400
04/07/2023,46.75,45.75,45.75,46.2,1475300
03/07/2023,46.2,45.1,45.75,45.6,929000
30/06/2023,45.6,44.45,44.75,45.0,1308800
29/06/2023,46.3,44.7,45.9,44.7,2156000
28/06/2023,46.9,45.7,46.9,45.8,1547100
27/06/2023,47.3,45.1,45.3,46.7,3943300
26/06/2023,44.7,43.0,43.9,44.7,1930300
23/06/2023,44.85,43.6,44.85,44.15,1594000
22/06/2023,45.7,43.9,44.45,44.65,2575900
21/06/2023,44.7,43.45,43.7,44.2,1750400
20/06/2023,43.5,42.8,43.0,43.5,1217000
19/06/2023,43.1,42.2,42.55,42.8,1335300
16/06/2023,44.35,42.5,43.9,42.5,1941000
15/06/2023,44.05,43.05,43.2,43.55,1353800
14/06/2023,44.4,43.15,44.3,43.2,1751700
13/06/2023,45.6,43.6,45.5,44.1,2403200
12/06/2023,46.4,44.2,45.0,45.05,2409500
09/06/2023,44.5,42.8,43.15,44.5,2674900
08/06/2023,44.9,42.85,44.75,42.85,3015300
07/06/2023,45.0,42.45,43.1,44.5,4318100
06/06/2023,43.8,42.6,43.1,42.75,2556100
05/06/2023,42.85,40.2,40.6,42.85,5985200
02/06/2023,40.85,39.85,40.45,40.05,2058300
01/06/2023,41.2,39.85,41.15,40.2,2282300
31/05/2023,41.25,40.6,40.7,40.75,1642600
30/05/2023,41.05,40.05,40.3,40.35,1398900
29/05/2023,40.0,39.25,39.25,39.9,863800
26/05/2023,39.7,39.2,39.7,39.2,608900
25/05/2023,39.8,38.95,38.95,39.5,730700
24/05/2023,39.4,38.8,39.3,39.1,577500
23/05/2023,39.7,38.8,39.7,38.8,898800
22/05/2023,39.5,38.8,38.9,39.15,963900
19/05/2023,39.7,38.8,39.7,38.95,1147700
18/05/2023,40.4,39.2,40.4,39.4,1539300
17/05/2023,41.2,40.3,40.7,40.35,1209600
16/05/2023,41.7,40.45,41.7,40.55,1467900
15/05/2023,42.3,41.15,42.0,41.65,1069700
12/05/2023,41.8,40.25,40.45,41.45,1498100
11/05/2023,41.2,40.35,40.5,40.45,1046500
10/05/2023,41.3,40.1,40.5,40.1,719800
09/05/2023,40.6,39.0,39.4,40.4,1307500
08/05/2023,42.0,39.4,40.9,39.5,2272200
05/05/2023,42.5,40.6,42.2,40.9,943800
04/05/2023,43.0,41.2,41.2,42.4,1088600
28/04/2023,41.6,40.1,41.2,41.0,1356200
27/04/2023,43.45,41.0,41.95,41.0,1107400
26/04/2023,42.45,41.05,42.05,41.8,996400
25/04/2023,41.5,39.0,39.0,41.5,4027200
24/04/2023,39.5,37.8,37.85,38.8,705800
21/04/2023,38.7,37.8,38.7,37.85,402100
20/04/2023,38.95,37.7,38.05,37.75,867200
19/04/2023,38.9,37.7,38.05,38.5,570900
18/04/2023,37.9,36.9,37.2,37.9,590900
17/04/2023,38.3,37.05,38.0,37.1,551600
14/04/2023,39.05,38.0,38.8,38.3,984200
13/04/2023,39.9,38.0,39.9,38.0,1560300
12/04/2023,39.8,39.0,39.6,39.8,1624400
11/04/2023,38.85,37.5,37.5,38.7,1720300
10/04/2023,38.2,37.3,37.8,37.65,1490400
07/04/2023,38.0,36.55,37.05,37.45,1397500
06/04/2023,37.65,37.15,37.2,37.15,1307900
05/04/2023,37.95,36.65,37.2,37.45,1258200
04/04/2023,37.05,34.35,34.8,37.05,3702500
03/04/2023,35.0,34.5,34.6,34.65,1052300
31/03/2023,34.4,33.9,33.9,34.2,1130600
